Date,FUND_NET_ASSET_VAL,TOT_RETURN_INDEX_GROSS_DVDS,ALL_BROKERS_ADV_TOT_AGGR_VOL,FUND_FLOW,PX_LAST,TURNOVER,PX_VOLUME,AVERAGE_BID_ASK_SPREAD
9/23/2022,46.9472,64.1918,838211,23.355,46.9744,2.89E+08,5522509,0.0131
9/22/2022,47.4463,64.8761,1170534,27.5622,47.4752,2.01E+08,3791120,0.0128
9/21/2022,47.6187,65.1694,663961,34.4875,47.6898,2.07E+08,3832694,0.0146
9/20/2022,48.2378,66.0126,678453,75.882,48.3068,1.53E+08,2833919,0.0119
9/19/2022,48.7334,66.6113,582580,31.0171,48.745,1.33E+08,2450425,0.0123
9/16/2022,48.4734,66.2325,337565,53.1345,48.4678,1.68E+08,3100605,0.012
9/15/2022,48.6436,66.5136,585983,88.0852,48.6735,3.02E+08,5523116,0.0114
9/14/2022,49.079,67.0513,769579,168.6295,49.0669,1.33E+08,2418164,0.0122
9/13/2022,49.0344,66.8069,469271,27.4418,48.8881,2.89E+08,5235267,0.0103
9/12/2022,50.4219,68.9698,941943,83.6212,50.4709,1.76E+08,3119199,0.0117
9/9/2022,50.1629,68.6154,672447,95.8549,50.2116,1.31E+08,2329422,0.0117
9/8/2022,49.7595,68.0166,499879,36.4621,49.7734,1.22E+08,2200281,0.0155
9/7/2022,49.5052,67.6256,552667,48.6889,49.4872,1.61E+08,2926501,0.0121
9/6/2022,48.6913,66.6236,737342,30.4481,48.754,1.22E+08,2242167,0.0123
9/2/2022,48.7176,66.538,553677,8.1675,48.6914,1.30E+08,2366950,0.0167
9/1/2022,49.251,67.2957,590219,23.1537,49.2458,1.89E+08,3455212,0.0131
8/31/2022,48.8615,66.8493,658219,35.7993,48.9159,1.63E+08,2931035,0.0197
8/30/2022,49.2329,67.3695,589353,96.5975,49.2965,2.00E+08,3579789,0.0143
8/29/2022,49.7451,68.1316,667882,69.5227,49.8542,2.45E+08,4346829,0.0125
8/26/2022,49.9634,68.4946,669669,162.9707,50.1197,2.06E+08,3604654,0.0136
8/25/2022,51.0365,69.8616,729835,70.5543,51.12,1.46E+08,2536453,0.014
8/24/2022,50.674,69.2446,538053,36.0348,50.6685,1.51E+08,2644299,0.0128
8/23/2022,50.562,69.1599,738760,128.8038,50.6066,1.51E+08,2641496,0.014
8/22/2022,50.7732,69.4261,596113,57.1197,50.8013,2.10E+08,3659490,0.0141
8/19/2022,51.174,69.9099,789660,25.8112,51.1554,1.74E+08,3008498,0.0116
8/18/2022,51.1723,69.9583,614385,86.7166,51.1908,1.37E+08,2376645,0.0133
8/17/2022,51.0771,69.8132,645302,66.4805,51.0846,1.55E+08,2691167,0.0142
8/16/2022,51.1361,69.9583,677829,69.2419,51.1908,1.66E+08,2866055,0.0115
8/15/2022,51.0521,69.8857,583310,60.6566,51.1377,1.40E+08,2430805,0.0147
8/12/2022,50.9142,69.7043,585128,44.6968,51.0049,5.00E+08,8705529,0.0149
8/11/2022,50.6942,69.3172,674744,-266.019,50.7217,1.88E+08,3273869,0.0163
8/10/2022,50.7081,69.3777,555216,64.4276,50.7659,3.42E+08,5960330,0.0132
8/9/2022,50.5242,69.0994,714396,58.7168,50.5623,1.22E+08,2136032,0.0101
8/8/2022,50.3841,68.9422,423759,81.3347,50.4472,1.35E+08,2375559,0.0118
8/5/2022,50.2839,68.7244,602009,31.3053,50.2879,1.60E+08,2825173,0.0127
8/4/2022,50.1204,68.5792,396556,55.3853,50.1817,1.45E+08,2555542,0.0142
8/3/2022,50.094,68.5551,480892,29.7259,50.164,1.84E+08,3245481,0.0171
8/2/2022,50.0003,68.3373,580307,84.8864,50.0047,1.40E+08,2482467,0.0207
8/1/2022,50.1456,68.6276,466710,43.7759,50.2171,1.50E+08,2647985,0.015
7/29/2022,50.2541,68.8729,457320,123.2122,50.3982,2.50E+08,4366432,0.0144
7/28/2022,50.2074,68.753,896127,147.4595,50.3104,1.74E+08,3044199,0.0178
7/27/2022,49.7969,68.0454,500798,71.5158,49.7927,1.58E+08,2795155,0.0166
7/26/2022,49.5093,67.7576,392181,85.1173,49.582,1.27E+08,2247939,0.0183
7/25/2022,49.5128,67.7696,426860,62.0588,49.5908,1.10E+08,1953068,0.0184
7/22/2022,49.2987,67.3978,575592,12.6948,49.3188,2.01E+08,3577956,0.0166
7/21/2022,49.1303,67.218,473299,106.7366,49.1871,1.16E+08,2081752,0.0221
7/20/2022,48.9102,66.8822,452128,46.1878,48.9414,1.30E+08,2338602,0.0161
7/19/2022,49.0275,67.0141,391708,90.5685,49.038,1.32E+08,2361367,0.0181
7/18/2022,48.3548,66.1866,468116,18.1571,48.4324,1.55E+08,2782884,0.0213
7/15/2022,48.7946,66.5943,521508,85.4074,48.7308,1.46E+08,2629481,0.0246
7/14/2022,48.141,65.8268,480448,56.9927,48.1692,1.35E+08,2471436,0.0282
7/13/2022,48.2515,65.8268,572584,19.2003,48.1692,1.70E+08,3088929,0.0322
7/12/2022,48.3907,66.2346,533353,123.7135,48.4675,1.18E+08,2123197,0.0265
7/11/2022,48.7326,66.7023,377494,15.1642,48.8098,95482030,1717597,0.0274
7/8/2022,48.793,66.5943,331521,27.7661,48.7308,1.41E+08,2530749,0.0276
7/7/2022,48.781,66.7263,370013,34.7506,48.8273,1.15E+08,2060874,0.0263
7/6/2022,48.6294,66.4984,355029,13.8968,48.6606,99869140,1804630,0.0271
7/5/2022,48.3421,66.0907,333436,24.9365,48.3622,1.53E+08,2796309,0.032
7/1/2022,48.6759,66.5584,853351,9.6402,48.7045,99710690,1809762,0.0336
6/30/2022,48.1144,65.7626,434323,74.881,48.1156,1.42E+08,2568047,0.0427
6/29/2022,48.1658,65.8574,493145,49.9038,48.185,1.14E+08,2061421,0.0314
6/28/2022,48.0865,65.7744,386951,23.5908,48.1243,1.22E+08,2179032,0.0362
6/27/2022,48.6914,66.652,494603,40.177,48.7664,1.17E+08,2084409,0.0299
6/24/2022,48.6581,66.5572,465662,33.6681,48.697,94490940,1694630,0.0415
6/23/2022,47.5818,65.0984,363533,63.0846,47.6297,94395450,1728176,0.0435
6/22/2022,47.0765,64.3987,303042,17.8213,47.1177,1.02E+08,1884765,0.035
6/21/2022,46.9353,64.1852,581152,27.1262,46.9615,91109340,1686308,0.032
6/17/2022,45.9124,62.7502,404012,20.2837,45.9116,1.45E+08,2727150,0.0473
6/16/2022,45.8788,62.6909,1047221,44.9743,45.8682,1.28E+08,2424763,0.0365
6/15/2022,46.9522,64.1378,715761,6.609,46.9268,1.14E+08,2114152,0.0515
6/14/2022,46.5599,63.7582,555710,43.2874,46.6491,1.32E+08,2455902,0.0388
6/13/2022,46.891,64.1496,597164,17.4386,46.9355,1.58E+08,2898123,0.036
6/10/2022,48.3142,66.1658,564489,43.2309,48.4106,1.41E+08,2520683,0.0369
6/9/2022,49.1538,67.3636,439332,59.8548,49.287,95417590,1664835,0.028
6/8/2022,49.9344,68.2768,414209,24.0747,49.9552,1.01E+08,1759055,0.0339
6/7/2022,50.3539,68.8461,353323,28.773,50.3717,81201040,1405788,0.0389
6/6/2022,50.0032,68.431,299090,29.0148,50.068,1.11E+08,1913072,0.026
6/3/2022,49.9167,68.2768,398757,18.7282,49.9552,86977610,1510702,0.0222
6/2/2022,50.0873,68.4073,353428,35.9536,50.0506,89897900,1566717,0.0272
6/1/2022,49.6848,67.9329,339741,5.7722,49.7035,1.29E+08,2259201,0.0263
5/31/2022,49.9217,68.2545,590309,32.9236,49.9409,2.69E+08,4628755,0.023
5/27/2022,50.2549,68.7599,733291,159.6311,50.3107,1.22E+08,2096694,0.0218
5/26/2022,49.6036,67.8078,541204,35.0611,49.6141,1.15E+08,1999925,0.0207
5/25/2022,49.0836,67.0673,490496,33.1647,49.0723,1.14E+08,1999844,0.0308
5/24/2022,48.9434,66.9145,403244,48.5122,48.9605,1.04E+08,1835451,0.0255
5/23/2022,48.7482,66.6442,644326,52.6418,48.7627,1.28E+08,2270108,0.0374
5/20/2022,48.0115,65.5863,371552,45.3465,47.9887,1.44E+08,2600320,0.0353
5/19/2022,47.8999,65.4453,539297,39.0786,47.8855,1.44E+08,2581207,0.036
5/18/2022,48.1238,65.8214,427685,4.1773,48.1607,1.80E+08,3198299,0.0405
5/17/2022,49.7535,67.9606,544142,120.3077,49.7259,1.10E+08,1906505,0.0303
5/16/2022,49.2113,67.3259,404479,26.0334,49.2615,99655180,1738659,0.0291
5/13/2022,49.1386,67.1026,335049,60.0827,49.0981,1.22E+08,2136512,0.0365
5/12/2022,48.4502,66.1975,620420,15.7127,48.4359,1.58E+08,2819272,0.052
5/11/2022,48.3511,66.1153,471746,42.2524,48.3757,1.86E+08,3283570,0.0449
5/10/2022,48.6085,66.4444,484100,61.8435,48.6165,3.45E+08,6092979,0.0338
5/9/2022,48.7076,66.6794,778429,230.3216,48.7885,1.83E+08,3203686,0.0385
5/6/2022,49.677,67.9371,627710,66.5472,49.7087,1.75E+08,3047431,0.039
5/5/2022,49.8925,68.2897,519097,21.6612,49.9667,1.72E+08,2959203,0.0716
5/4/2022,51.0185,69.7472,338492,4.351,51.0332,1.65E+08,2816464,0.0572
5/3/2022,49.987,68.3602,492413,57.8398,50.0183,1.08E+08,1862851,0.0441
5/2/2022,49.8418,68.0311,433130,45.0457,49.7775,1.66E+08,2874734,0.0519
4/29/2022,49.9525,68.3016,415060,113.0118,49.977,1.86E+08,3134324,0.0387
4/28/2022,51.4304,70.3187,648717,29.2756,51.453,2.01E+08,3352694,0.0377
4/27/2022,50.6997,69.3509,1177631,107.0033,50.7448,1.31E+08,2191082,0.0427
4/26/2022,50.5117,69.1061,361964,77.2552,50.5657,1.52E+08,2543962,0.0392
4/25/2022,51.5439,70.4702,377488,25.1628,51.5639,1.64E+08,2748244,0.0279
4/22/2022,51.3428,70.2137,501375,86.0937,51.3762,1.89E+08,3103014,0.0339
4/21/2022,52.6055,71.9277,586715,67.7035,52.6303,1.68E+08,2697986,0.0253
4/20/2022,53.055,72.5573,482063,69.3685,53.091,1.11E+08,1782784,0.0259
4/19/2022,52.6613,71.9393,348793,59.0784,52.6388,1.34E+08,2176679,0.025
4/18/2022,52.1233,71.3214,659630,91.0464,52.1867,1.27E+08,2068159,0.0274
4/14/2022,52.2845,71.4846,446760,19.8561,52.3061,2.04E+08,3310055,0.0264
4/13/2022,52.4515,71.6945,801164,131.7621,52.4597,1.22E+08,1990487,0.0299
4/12/2022,52.1744,71.2631,417661,58.4064,52.144,1.59E+08,2587475,0.0232
4/11/2022,52.3157,71.5196,749375,56.5689,52.3317,1.65E+08,2682675,0.0244
4/8/2022,52.7195,72.0559,353862,116.5104,52.7241,1.31E+08,2122010,0.0244
4/7/2022,52.6153,71.9393,916473,4.6346,52.6388,1.74E+08,2823384,0.0252
4/6/2022,52.3575,71.6129,1119346,27.7526,52.3999,1.04E+08,1706341,0.0248
4/5/2022,52.0684,71.0649,367894,-23.0139,51.999,1.29E+08,2110088,0.0214
4/4/2022,51.9482,70.9483,479360,42.722,51.9136,1.22E+08,2005603,0.0234
4/1/2022,51.9968,71.1348,299943,62.4128,52.0502,1.14E+08,1874486,0.0241
3/31/2022,51.7918,70.9064,402771,147.7976,51.8814,1.75E+08,2834500,0.0219
3/30/2022,52.0986,71.1374,1464958,81.2145,52.0504,1.33E+08,2167128,0.0197
3/29/2022,51.9613,71.1374,991837,57.0327,52.0504,1.50E+08,2442880,0.0202
3/28/2022,51.8768,71.0104,830461,112.2275,51.9575,1.14E+08,1854454,0.0219
3/25/2022,51.7546,70.791,817272,32.2321,51.7969,87510410,1431408,0.0301
3/24/2022,51.4673,70.4561,463714,42.8749,51.5519,1.41E+08,2313695,0.02
3/23/2022,51.2549,70.0865,970132,86.7967,51.2815,95668020,1574213,0.0344
3/22/2022,51.4886,70.4676,684742,48.5268,51.5603,92156880,1511183,0.0233
3/21/2022,51.4252,70.2828,305178,39.6078,51.4251,1.01E+08,1654997,0.0333
3/18/2022,51.378,70.329,282342,60.8601,51.4589,79371400,1308361,0.0353
3/17/2022,51.2488,70.0981,294691,27.3619,51.2899,73417710,1214455,0.0304
3/16/2022,50.8492,69.4283,244814,27.2931,50.7998,85406810,1426828,0.0468
3/15/2022,50.3583,68.8508,327191,27.0803,50.3774,80702200,1360399,0.0651
3/14/2022,49.579,67.8,202804,50.6578,49.6084,70245340,1193271,0.0466
3/11/2022,49.5326,67.7191,225566,20.5363,49.5493,71917740,1217464,0.0379
3/10/2022,49.8156,67.9616,163059,24.9136,49.7267,1.20E+08,2049790,0.038
3/9/2022,49.7739,68.0309,184911,26.5298,49.7774,67270180,1140937,0.0399
3/8/2022,49.0657,67.1071,527626,14.7265,49.1015,98946730,1687242,0.047
3/7/2022,49.6357,67.9847,863498,-17.4203,49.7436,1.05E+08,1768488,0.0368
3/4/2022,50.5818,69.128,168985,23.4969,50.5802,1.22E+08,2046011,0.0365
3/3/2022,50.5242,68.9779,1094490,-1.4965,50.4703,1.19E+08,1979046,0.043
3/2/2022,50.3303,68.7354,989066,-35.8763,50.2929,54336060,913548,0.0626
3/1/2022,49.5682,67.8923,107512,25.3148,49.676,88901540,1511099,0.0481
2/28/2022,50.0991,68.5887,161274,26.3981,50.1896,1.03E+08,1729069,0.0389
2/25/2022,50.2688,68.7835,255274,5.9752,50.3321,1.86E+08,3125411,0.05
2/24/2022,49.1777,67.2481,1222546,131.9,49.2086,1.99E+08,3438375,0.0482
2/23/2022,48.8882,66.8356,218111,-21.9949,48.9067,1.74E+08,2957503,0.036
2/22/2022,49.5069,67.672,883666,80.1733,49.5188,63325120,1069664,0.0453
2/18/2022,49.8697,68.222,179507,19.1899,49.9213,58958570,988848,0.0332
2/17/2022,49.9973,68.4283,127698,10.4087,50.0722,67439950,1127064,0.0343
2/16/2022,50.5064,69.1043,122742,47.7045,50.5669,69075710,1149368,0.0386
2/15/2022,50.408,68.921,141996,16.5654,50.4327,58313800,969138,0.0381
2/14/2022,50.0133,68.4168,148588,24.0482,50.0638,57613330,966759,0.0437
2/11/2022,50.1576,68.6116,110305,17.8949,50.2063,1.23E+08,2048069,0.0383
2/10/2022,50.6732,69.322,191635,-38.8842,50.7262,90748360,1492764,0.0335
2/9/2022,51.3774,70.2501,310363,43.8167,51.4053,2.05E+08,3341769,0.0307
2/8/2022,50.9489,69.6543,823504,-111.83,50.9693,1.47E+08,2423334,0.0339
2/7/2022,50.6501,69.2074,276524,75.9571,50.6423,68863210,1137640,0.0282
2/4/2022,50.7951,69.471,241659,15.1023,50.8352,1.08E+08,1789678,0.0349
2/3/2022,51.0274,69.8033,480694,21.2038,51.0783,1.17E+08,1906585,0.0336
2/2/2022,51.4973,70.4335,246955,80.6385,51.5395,1.27E+08,2077264,0.0471
2/1/2022,50.9874,69.6543,7649750,46.0647,50.9693,93494340,1543714,0.0445
1/31/2022,50.7722,69.4473,2383968,83.6159,50.8169,82332480,1357231,0.0452
1/28/2022,50.2812,68.7413,422406,24.3746,50.3003,75145150,1262648,0.0447
1/27/2022,49.3221,67.4888,589034,7.5434,49.3838,1.08E+08,1806256,0.0373
1/26/2022,49.3072,67.4774,895175,63.6356,49.3755,1.19E+08,1999787,0.039
1/25/2022,49.5735,67.8532,709224,29.589,49.6504,1.20E+08,2016666,0.0499
1/24/2022,50.1168,68.6161,485733,49.0855,50.2087,2.01E+08,3409818,0.0365
1/21/2022,49.9958,68.3997,760280,43.6086,50.0504,1.23E+08,2032024,0.0344
1/20/2022,50.511,69.1171,588014,16.5013,50.5753,99216350,1614565,0.0291
1/19/2022,50.8901,69.6522,605799,48.4983,50.9669,1.10E+08,1784173,0.0346
1/18/2022,51.1534,69.9711,401445,36.6467,51.2002,1.21E+08,1974286,0.028
1/14/2022,51.7783,70.8137,799576,69.0681,51.8167,1.22E+08,1964452,0.0241
1/13/2022,51.9175,71.0984,629901,139.8236,52.025,1.57E+08,2509462,0.0336
1/12/2022,52.2436,71.4172,434290,23.3666,52.2583,1.08E+08,1724052,0.0278
1/11/2022,52.1221,71.2464,408365,50.1619,52.1334,83051860,1331983,0.0265
1/10/2022,51.9557,71.087,473595,42.2256,52.0167,1.05E+08,1696729,0.0329
1/7/2022,52.0761,71.235,469112,28.0605,52.125,87876670,1403626,0.0242
1/6/2022,52.2268,71.4627,506932,15.6253,52.2917,1.02E+08,1619531,0.0257
1/5/2022,52.307,71.6108,352700,45.4446,52.4,85709480,1356030,0.0273
1/4/2022,52.5153,71.7816,337892,47.0838,52.525,73110480,1159840,0.0251
1/3/2022,52.3074,71.6335,303972,15.7571,52.4167,66452300,1058044,0.0236
12/31/2021,52.6235,71.9524,307814,36.0979,52.6499,57005600,902404,0.0321
12/30/2021,52.5274,71.8157,220674,4.7369,52.55,65331740,1034378,0.0304
12/29/2021,52.578,71.9077,293273,48.8582,52.6178,81856440,1287691,0.0268
12/28/2021,52.4013,71.6138,422778,38.1372,52.4027,1.06E+08,1673858,0.0234
12/27/2021,52.253,71.5799,436824,85.5202,52.3779,56786900,899645,0.0235
12/23/2021,51.9169,71.0147,314128,18.9507,51.9643,46510340,739754,0.0268
12/22/2021,51.7493,70.7434,250793,9.4144,51.7658,1.26E+08,2010997,0.0373
12/21/2021,51.4404,70.4042,248085,109.4802,51.5176,48443160,779222,0.0359
12/20/2021,51.0066,69.8277,279852,18.656,51.0957,65296890,1061696,0.0431
12/17/2021,51.3818,70.3703,228267,9.2493,51.4928,85056390,1361011,0.0407
12/16/2021,51.9975,71.1277,302960,20.1876,52.047,2.79E+08,4422548,0.042
12/15/2021,51.8333,70.8564,1513498,223.1535,51.8485,1.45E+08,2323007,0.0412
12/14/2021,51.2682,70.0877,1985980,-10.9658,51.286,1.50E+08,2420604,0.0393
12/13/2021,51.4981,70.4947,1506005,-15.4946,51.5838,82517180,1324593,0.0269
12/10/2021,51.4393,70.3138,227936,52.918,51.4514,39977840,644099,0.0325
12/9/2021,51.0622,69.8616,214684,10.8824,51.1205,38148910,616992,0.0431
12/8/2021,51.149,69.9068,234963,10.8027,51.1536,33438280,541342,0.0349
12/7/2021,51.1048,70.0199,205375,18.5503,51.2363,41377470,668766,0.0299
12/6/2021,50.6155,69.2512,204054,3.089,50.6739,57951160,947198,0.0437
12/3/2021,50.0787,68.5616,243298,22.946,50.1693,65579570,1086532,0.0462
12/2/2021,49.9801,68.3694,264663,7.5676,50.0286,45453170,752142,0.0549
12/1/2021,49.2619,67.4538,189789,19.6369,49.3586,98162890,1623758,0.032
11/30/2021,49.5339,68.0351,358830,19.3547,49.7867,1.14E+08,1864711,0.032
11/29/2021,50.5081,69.1359,687071,30.1312,50.5923,96111060,1561643,0.0294
11/26/2021,50.2456,68.9225,274539,90.6351,50.4361,53875590,877560,0.0555
11/24/2021,50.8356,69.5515,253021,18.3385,50.8964,34723040,561342,0.0283
11/23/2021,50.8278,69.5178,187790,13.9154,50.8717,41382810,669499,0.0237
11/22/2021,50.6425,69.2931,209616,15.4591,50.7074,50041440,810675,0.0225
11/19/2021,50.6347,69.2482,290825,23.1042,50.6745,45531650,737876,0.0306
11/18/2021,50.6773,69.3381,330044,16.9404,50.7402,48297140,782059,0.0196
11/17/2021,50.826,69.5178,286336,16.9547,50.8717,47574850,769257,0.0193
11/16/2021,50.9464,69.7087,209127,26.2796,51.0115,63134280,1015799,0.0179
11/15/2021,50.9328,69.6413,263377,20.1438,50.9622,50194890,809695,0.0165
11/12/2021,50.877,69.5964,226262,37.1786,50.9293,42971520,694041,0.016
11/11/2021,50.6719,69.2707,226979,12.3793,50.6909,38836770,629982,0.0211
11/10/2021,50.6904,69.2931,231446,9.247,50.7074,45045580,730724,0.026
11/9/2021,50.5551,69.1359,283489,10.7921,50.5923,50928560,828703,0.0271
11/8/2021,50.4049,68.9674,286879,32.29,50.469,73382290,1197109,0.0237
11/5/2021,50.4851,69.1246,393548,39.8593,50.5841,67611120,1098672,0.023
11/4/2021,50.6184,69.2707,247696,10.7484,50.6909,53821330,873322,0.0224
11/3/2021,50.6227,69.2931,298756,16.935,50.7074,40922900,664719,0.0279
11/2/2021,50.5583,69.192,254691,29.2539,50.6334,49586260,805435,0.029
11/1/2021,50.4565,69.0236,263483,19.9903,50.5101,54603450,888026,0.0279
10/29/2021,50.597,69.2065,310355,15.3462,50.6448,69049360,1113597,0.0251
10/28/2021,50.5413,69.2065,290267,51.0853,50.6448,89919880,1453092,0.0251
10/27/2021,50.3964,68.972,380447,47.9363,50.4732,65243710,1054400,0.0215
10/26/2021,50.6723,69.3182,421070,35.4637,50.7265,52293740,842281,0.0234
10/25/2021,50.6336,69.2847,303869,23.2551,50.702,54775990,883177,0.0308
10/22/2021,50.646,69.2735,389692,20.139,50.6938,41860860,675419,0.0193
10/21/2021,50.4378,69.0055,212629,24.7926,50.4977,46290250,750108,0.0243
10/20/2021,50.3527,68.8939,224315,24.6907,50.416,1.04E+08,1690296,0.0255
10/19/2021,50.115,68.6036,366662,72.4064,50.2035,50247380,819085,0.0239
10/18/2021,49.9224,68.2909,264159,21.4661,49.9748,52619790,860612,0.0255
10/15/2021,49.9621,68.3691,256845,35.1302,50.0319,40175380,656735,0.028
10/14/2021,49.7651,68.0564,249721,10.7003,49.8032,67837980,1114381,0.0462
10/13/2021,49.1824,67.2971,332385,42.6324,49.2475,42982170,715278,0.0359
10/12/2021,48.9691,66.9622,342420,19.5618,49.0024,48393430,806361,0.0347
10/11/2021,48.9935,67.018,314924,22.4735,49.0432,31297440,519555,0.0333
10/8/2021,49.237,67.3195,256005,8.9939,49.2639,42792620,709284,0.0276
10/7/2021,49.3282,67.4758,212751,16.5707,49.3783,40407110,667070,0.0305
10/6/2021,49.0477,67.0292,309318,13.583,49.0514,36490340,611644,0.0324
10/5/2021,48.8031,66.75,228041,12.0051,48.8471,38209740,638768,0.0274
10/4/2021,48.3837,66.2587,338651,25.3836,48.4876,56911590,960597,0.0348
10/1/2021,48.7316,66.7053,402524,19.2442,48.8144,53964950,907117,0.0349
9/30/2021,48.3443,66.1798,408753,13.4187,48.4277,61252660,1021925,0.0312
9/29/2021,48.9259,66.9903,421608,16.3645,49.0207,37396460,619394,0.0329
9/28/2021,48.6833,66.6794,247558,13.5502,48.7932,75728460,1259587,0.0329
9/27/2021,49.4353,67.6342,554613,34.4567,49.4919,44955190,736381,0.029
9/24/2021,49.6657,67.9117,448451,31.9464,49.695,36889060,603468,0.0309
9/23/2021,49.6481,67.9006,253475,13.7551,49.6869,43233100,705774,0.0239
9/22/2021,49.2767,67.3899,363674,35.1395,49.3132,47735500,785639,0.0401
9/21/2021,49.0415,67.1013,313000,13.6474,49.102,64811980,1070308,0.0346
9/20/2021,49.0868,67.1568,680853,6.0366,49.1426,1.16E+08,1932086,0.0293
9/17/2021,49.6151,67.9006,747985,55.8898,49.6869,36990270,604138,0.023
9/16/2021,49.9388,68.3003,263314,9.1607,49.9794,96658880,1574065,0.0241
9/15/2021,49.9898,68.378,395067,78.3743,50.0362,40281310,655004,0.0278
9/14/2021,49.6891,67.9339,289640,19.9982,49.7113,44202000,720859,0.0249
9/13/2021,49.9776,68.3336,350589,4.5872,50.0037,41470330,673884,0.0269
9/10/2021,49.9284,68.378,283026,3.0759,50.0362,47118430,763180,0.0206
9/9/2021,50.1465,68.6334,357966,44.5565,50.2231,52794300,852379,0.0192
9/8/2021,50.4612,69.0108,394272,15.4314,50.4993,57170880,921835,0.0209
9/7/2021,50.2643,68.7444,326959,17.0811,50.3043,73763930,1189804,0.0237
9/3/2021,50.6044,69.244,516269,43.3096,50.6699,59997620,961637,0.0203
9/2/2021,50.6548,69.3106,404618,45.1598,50.7187,56402470,904957,0.0262
9/1/2021,50.5283,69.0997,501944,21.823,50.5643,71244850,1145722,0.0258
8/31/2021,50.4536,69.0457,733014,43.537,50.5246,72595480,1160434,0.0185
8/30/2021,50.5521,69.1561,798630,59.32,50.6054,80036190,1277972,0.0175
8/27/2021,50.4349,68.9684,773999,57.8718,50.4681,66096230,1058337,0.0196
8/26/2021,50.2714,68.8359,700886,46.8143,50.3711,63422680,1017004,0.0233
8/25/2021,50.4372,68.9574,650413,35.7746,50.46,48051810,769687,0.0214
8/24/2021,50.3599,68.9022,373807,15.6055,50.4196,66023620,1057519,0.0184
8/23/2021,50.4969,69.1009,426978,28.0468,50.565,1.03E+08,1646686,0.0206
8/20/2021,50.5005,69.0126,1095762,53.1213,50.5004,41147980,658963,0.0295
8/19/2021,50.2275,68.7255,503010,3.125,50.2903,37593820,605313,0.0342
8/18/2021,50.0651,68.582,246122,43.5136,50.1852,59962780,961942,0.0235
8/17/2021,50.4452,69.0236,434066,10.8432,50.5085,43369570,695412,0.0268
8/16/2021,50.4801,69.0788,305667,24.9727,50.5489,61911190,992641,0.0175
8/13/2021,50.2139,68.6703,586382,48.418,50.2499,31418960,505568,0.0206
8/12/2021,50.0847,68.5047,288501,9.3218,50.1287,37148500,599110,0.0238
8/11/2021,50.0652,68.4936,280317,24.7942,50.1206,44667530,720331,0.0241
8/10/2021,49.9323,68.3169,516238,20.1375,49.9913,53392340,863320,0.0315
